car_type,year,price,km,photo_url,prediccion
TESLA - MODEL 3,2023,28.990 €,34.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/bb74a0ef-149b-4907-8b68-b3531d4ac069?rule=hw396_70,bueno
TESLA - MODEL 3,2020,23.000 €,163.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/dc72052e-f26f-49e6-81c3-2976159aa794?rule=hw396_70,bueno
TESLA - MODEL 3,2023,29.000 €,95.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/46f0e526-f03f-43ee-b971-073b270780d2?rule=hw396_70,neutral
TESLA - MODEL 3,2019,24.980 €,172.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/653b85b5-f772-4a2f-bf8e-3985a0c4a664?rule=hw396_70,malo
TESLA - MODEL Y,2023,34.900 €,84.413 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d38aad1f-ddd3-490b-abc2-2efbcd44cbea?rule=hw396_70,bueno
TESLA - MODEL Y,2023,34.900 €,84.413 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a9311288-a61f-44c7-ba43-0bd21938cf62?rule=hw396_70,bueno
TESLA - MODEL 3,2021,34.900 €,39.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a5e63459-1806-4828-ac9e-78015ad023a3?rule=hw396_70,bueno
TESLA - MODEL 3,2020,24.990 €,172.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/821fd5bf-1bb9-474a-9548-6154b7682659?rule=hw396_70,malo
TESLA - MODEL 3,2023,41.950 €,20 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1204d4be-20e9-4f45-9d72-8bf6fa74edbe?rule=hw396_70,neutral
TESLA - MODEL 3,2021,23.850 €,95.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/bf384fd8-928f-4a77-9ba4-4c843dab21e2?rule=hw396_70,bueno
TESLA - MODEL 3,2019,24.900 €,87.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fd0d5214-39e3-43f9-a21b-b44e06060c41?rule=hw396_70,bueno
TESLA - MODEL 3,2020,21.500 €,138.475 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7cd63be2-e038-43da-9514-ed92d604c29c?rule=hw396_70,bueno
TESLA - MODEL 3,2021,23.850 €,95.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/581ec33e-f856-40df-a907-67cf740f1fc4?rule=hw396_70,bueno
TESLA - MODEL Y,2023,34.900 €,24.900 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0286a1ba-6ce3-4746-96ff-82ec5e6bc537?rule=hw396_70,malo
TESLA - MODEL 3,2019,21.990 €,115.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/69b99a07-d9f9-434d-8eba-c8af0ff8da61?rule=hw396_70,neutral
TESLA - MODEL 3,2024,41.900 €,7.300 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fde1c99a-ebf0-4013-846c-5d9f6f34d0fd?rule=hw396_70,bueno
TESLA - MODEL 3,2020,31.490 €,68.167 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fb66ee41-8b35-4dd7-b7e7-3b0f969b0c75?rule=hw396_70,bueno
TESLA - MODEL 3,2020,24.990 €,93.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3a140116-1a40-417d-9fb3-973646f82b91?rule=hw396_70,bueno
TESLA - MODEL 3,2020,19.900 €,143.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2b4a069e-5022-49bb-9818-17988dd79b25?rule=hw396_70,malo
TESLA - MODEL 3,2019,27.990 €,85.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/93fe8263-1bcc-4643-bf82-aa6334228cdd?rule=hw396_70,bueno
TESLA - MODEL 3,2020,31.490 €,68.167 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fb66ee41-8b35-4dd7-b7e7-3b0f969b0c75?rule=hw396_70,bueno
TESLA - MODEL 3,2020,24.900 €,152.910 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3f2df639-a575-4501-b504-186bddf54044?rule=hw396_70,bueno
TESLA - MODEL 3,2024,33.000 €,11.800 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c67e7387-de94-49cc-a4a6-62c4aa07ba93?rule=hw396_70,neutral
TESLA - MODEL 3,2019,27.500 €,90.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8172d84e-267c-4102-9d3c-4e3743975f2c?rule=hw396_70,bueno
TESLA - MODEL 3,2020,19.900 €,143.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2b4a069e-5022-49bb-9818-17988dd79b25?rule=hw396_70,malo
TESLA - MODEL 3,2023,34.799 €,53.455 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/387a68eb-c867-48e4-9358-f4beb2f1fff7?rule=hw396_70,bueno
TESLA - MODEL 3,2023,38.420 €,40.239 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/101e3a08-73cc-4239-9536-3b54ff234d59?rule=hw396_70,bueno
TESLA - MODEL 3,2021,27.900 €,49.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0d7c94cb-deb0-4fd8-83aa-4449168e8720?rule=hw396_70,neutral
TESLA - MODEL 3,2019,29.475 €,45.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/117d9847-5406-4be0-b90b-94cf58d92861?rule=hw396_70,bueno
TESLA - MODEL 3,2019,24.900 €,87.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a3f99b23-de63-4bda-92f3-9c393401f57f?rule=hw396_70,bueno
TESLA - MODEL 3,2021,28.950 €,83.950 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/6a295091-7f1c-44dd-b04b-8d6af5435770?rule=hw396_70,bueno
TESLA - MODEL 3,2023,28.000 €,28.700 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/18534892-f465-4a8c-94b3-cff974a0bc1b?rule=hw396_70,bueno
TESLA - MODEL 3,2022,29.950 €,32.245 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/85c71635-0820-4f1b-a717-e0373b4e1370?rule=hw396_70,bueno
TESLA - MODEL 3,2024,54.990 €,6.613 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c1f4ce47-8146-47d3-aa96-d05f411f6663?rule=hw396_70,neutral
TESLA - MODEL 3,2023,30.800 €,20.471 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d752ee21-e555-4a93-84b9-9dbc75cc545e?rule=hw396_70,malo
TESLA - MODEL 3,2019,29.690 €,97.500 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/46e01a22-4cb1-48b9-a04f-a2e047fd08bb?rule=hw396_70,bueno
TESLA - MODEL 3,2020,20.490 €,149.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d802b310-ff36-4f6d-923d-5b01f71cfd15?rule=hw396_70,bueno
TESLA - MODEL 3,2022,29.200 €,61.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e8bfb6f6-034f-4968-8bb7-0b7ac23f310c?rule=hw396_70,neutral
TESLA - MODEL 3,2023,37.990 €,41.500 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3139fa10-1808-4c16-93a8-ccad75e9e0b9?rule=hw396_70,malo
TESLA - MODEL Y,2024,45.000 €,5.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0545c80f-71a6-4f13-9652-0256535c4d6e?rule=hw396_70,bueno
TESLA - MODEL 3,2019,20.990 €,129.700 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b1ac6489-1903-4fdf-a740-3109711c8a4e?rule=hw396_70,bueno
TESLA - MODEL 3,2025,40.000 €,1.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c405a228-1e43-4ba6-82bb-5d77ed3de949?rule=hw396_70,bueno
TESLA - MODEL 3,2021,24.995 €,66.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ad415d85-5737-4abf-862f-58584b3e1270?rule=hw396_70,malo
TESLA - MODEL 3,2022,31.990 €,29.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b1660fb6-db55-4255-9d41-50cef76c7b20?rule=hw396_70,malo
TESLA - MODEL 3,2019,18.500 €,172.806 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5bed7e3c-5fa4-4731-959c-1f0a6bc5e743?rule=hw396_70,malo
TESLA - MODEL Y,2022,42.800 €,36.329 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fca30416-9df3-4c1c-b278-54bc4de02b7c?rule=hw396_70,bueno
TESLA - MODEL 3,2024,40.490 €,68.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/02402b5f-0afa-4497-aaf2-2e3921841de2?rule=hw396_70,bueno
TESLA - MODEL 3,2024,41.490 €,19.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9d96ddd7-e037-4507-a148-164c7b749066?rule=hw396_70,bueno
TESLA - MODEL 3,2019,24.999 €,65.250 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/57634efd-d833-4810-959f-dfcce134dabf?rule=hw396_70,neutral
TESLA - MODEL 3,2021,33.800 €,70.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0b43d7f8-994d-4f68-b975-6de5edf03483?rule=hw396_70,malo
TESLA - MODEL S,2023,67.990 €,76.904 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8e6146ff-84e1-42c3-b1c6-5859ce253515?rule=hw396_70,bueno
TESLA - MODEL 3,2020,28.000 €,95.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3445f9e2-d5d2-4798-8305-b76550c99355?rule=hw396_70,neutral
TESLA - MODEL 3,2021,28.800 €,76.703 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b5a1caa9-709e-47c5-98c9-f9682b32b2a1?rule=hw396_70,malo
TESLA - MODEL 3,2022,33.800 €,35.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/871d219c-e474-442a-87b5-38737d55d0dc?rule=hw396_70,bueno
TESLA - MODEL Y,2022,42.800 €,36.329 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/62064a05-f6f2-41bf-bef7-e46a9ecca535?rule=hw396_70,bueno
TESLA - MODEL 3,2022,26.450 €,65.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0a5d8fbc-6170-4549-bfd2-0d6561f153cf?rule=hw396_70,bueno
TESLA - MODEL 3,2019,21.990 €,170.390 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f8698192-94ce-4a2c-bde4-903322d42d06?rule=hw396_70,bueno
TESLA - MODEL 3,2023,35.990 €,57.546 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/14e53c8f-cfda-4054-a90f-8f7d5e2e0389?rule=hw396_70,bueno
TESLA - MODEL 3,2023,38.420 €,40.239 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7c206868-0626-4f6d-b988-7478b9c81ee0?rule=hw396_70,bueno
TESLA - MODEL 3,2022,26.450 €,65.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/aa827666-4cbc-4894-a6a8-4d78320c37cd?rule=hw396_70,bueno
TESLA - MODEL 3,2019,28.500 €,73.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f4005cf7-bb80-4e53-a1f2-672fa769dd68?rule=hw396_70,neutral
TESLA - MODEL 3,2019,28.500 €,73.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f4005cf7-bb80-4e53-a1f2-672fa769dd68?rule=hw396_70,neutral
TESLA - MODEL 3,2023,31.990 €,75.110 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/da5f91a6-d034-4f23-aa21-3567f7c84a09?rule=hw396_70,bueno
TESLA - MODEL 3,2022,29.950 €,77.549 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b82b9e40-5a90-416c-92ad-3a0ae828af32?rule=hw396_70,neutral
TESLA - MODEL 3,2020,27.330 €,106.021 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ae53fe79-a19e-4c17-b8d2-b76791cbc19c?rule=hw396_70,bueno
TESLA - MODEL Y,2023,35.900 €,42.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e7047b84-23c6-4a6e-9166-3e15deba3599?rule=hw396_70,malo
TESLA - MODEL 3,2023,32.290 €,45.091 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1fc96a2c-6be0-4789-a39a-392638952c74?rule=hw396_70,bueno
TESLA - MODEL 3,2023,34.500 €,25.136 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d34ce85c-76a3-4e14-a230-b48ed4a9907f?rule=hw396_70,malo
TESLA - MODEL 3,2021,32.650 €,67.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c30f2514-e439-44d9-8119-c487e75f22b3?rule=hw396_70,malo
TESLA - MODEL 3,2019,21.600 €,136.620 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/290c5344-c1f4-433a-8374-6c07e23eff68?rule=hw396_70,bueno
TESLA - MODEL 3,2021,32.400 €,57.231 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8ab6ad03-fac5-461c-ada7-f00c2b9d79aa?rule=hw396_70,neutral
TESLA - MODEL 3,2021,27.950 €,112.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ac8f3b01-3db7-449f-a339-2aae0e13a095?rule=hw396_70,bueno
TESLA - MODEL 3,2019,25.900 €,114.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/36af6bbe-30d7-4770-9a7f-a5990ee5243d?rule=hw396_70,bueno
TESLA - MODEL 3,2019,23.990 €,97.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2673ee99-df82-473a-b649-e13d891613a8?rule=hw396_70,bueno
TESLA - MODEL 3,2023,32.500 €,25.500 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e766ee32-b9aa-4f88-974a-6832b72f3276?rule=hw396_70,bueno
TESLA - MODEL 3,2020,27.500 €,0 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/045b619a-2cfc-455f-92ee-41ac278e301f?rule=hw396_70,malo
TESLA - MODEL 3,2019,21.400 €,154.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/06b216c5-b876-476b-b662-2c2a8a78ae54?rule=hw396_70,bueno
TESLA - MODEL 3,2021,25.900 €,71.781 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/766a9170-c381-4d09-985c-abce6ff5cfcf?rule=hw396_70,bueno
TESLA - MODEL 3,2023,33.490 €,55.905 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/540be371-6811-4792-ac03-c970de240f8e?rule=hw396_70,bueno
TESLA - MODEL 3,2019,24.990 €,123.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a07f019a-0882-4cee-aeb1-fa35fe50d903?rule=hw396_70,neutral
TESLA - MODEL 3,2024,33.000 €,29.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/544ff67c-8d14-4303-9b92-2481b5d0e451?rule=hw396_70,neutral
TESLA - MODEL 3,2021,25.900 €,71.781 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0c0ec6c3-b627-4d8e-95c5-9079c9b3fade?rule=hw396_70,bueno
TESLA - MODEL 3,2019,23.950 €,187.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9a88b344-9ee3-4f6f-95f5-90863f478f54?rule=hw396_70,malo
TESLA - MODEL X,2024,94.999 €,18.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/52c6f290-f813-42b3-beba-8c1aab930b77?rule=hw396_70,bueno
TESLA - MODEL X,2023,84.900 €,29.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2b7a0779-09de-477e-a2f4-ecb74162d682?rule=hw396_70,malo
TESLA - MODEL S,2017,27.500 €,120.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/dabc9409-c98f-4149-99de-67b2e92d95dc?rule=hw396_70,malo
TESLA - MODEL Y,2023,33.000 €,69.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0e35913c-a7ce-41e5-9d07-a61d9ff7a5c8?rule=hw396_70,malo
TESLA - MODEL S,2017,27.500 €,120.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f51f7ce4-0d16-44d9-8736-f5c569740fd0?rule=hw396_70,malo
TESLA - MODEL S,2024,82.000 €,3.540 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/013f844f-94a7-4fa3-a02a-74c7a13e7c71?rule=hw396_70,bueno
TESLA - MODEL S,2019,36.900 €,44.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e18caf07-7ac4-4bd5-bb65-200a066fbb4e?rule=hw396_70,bueno
TESLA - MODEL S,2017,22.450 €,121.900 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a49f875a-57eb-4541-8c67-f99c98a1705c?rule=hw396_70,neutral
TESLA - MODEL S,2023,69.700 €,42.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8bf86c94-3377-45aa-a997-2c95a6cc5c11?rule=hw396_70,bueno
TESLA - MODEL S,2017,22.000 €,237.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/17296bff-2bf5-4520-aadb-25d8ea659af7?rule=hw396_70,malo
TESLA - MODEL X,2023,82.900 €,37.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d6fcbb82-4164-4017-b41e-cef351388f3b?rule=hw396_70,neutral
TESLA - MODEL S,2023,78.500 €,43.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/dff717e2-b3f6-4b89-9363-1fa8fe1d5f84?rule=hw396_70,malo
TESLA - MODEL X,2019,42.000 €,120.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/53fc8e2e-d2f6-4c1f-9cb2-ec8276ffd7c3?rule=hw396_70,bueno
TESLA - MODEL 3,2019,18.950 €,175.363 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/603156c9-3b11-41d0-b192-2a4fe6c5e96b?rule=hw396_70,malo
TESLA - MODEL 3,2019,19.990 €,129.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c920ef3d-d0ad-4ac9-8c85-9b76ed16c173?rule=hw396_70,bueno
TESLA - MODEL 3,2019,28.790 €,84.961 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5054fc94-11c0-4c2a-98c9-eba0be76cfc6?rule=hw396_70,bueno
TESLA - MODEL Y,2023,39.990 €,17.259 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/98e470c8-0f50-4be3-b76b-a0a31a8cc923?rule=hw396_70,bueno
TESLA - MODEL 3,2020,21.000 €,115.800 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/27e15605-aa10-48d6-a01b-63936fc52457?rule=hw396_70,bueno
TESLA - MODEL S,2023,69.000 €,60.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f277a26d-3bc9-44f8-bc30-2e42dadf0447?rule=hw396_70,malo
TESLA - MODEL 3,2021,27.850 €,75.500 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/782915b5-4766-4f48-8247-359fc6b1b556?rule=hw396_70,bueno
TESLA - MODEL 3,2021,27.850 €,75.750 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f084056c-db96-4e0e-8619-ba57f4be1ade?rule=hw396_70,bueno
TESLA - MODEL 3,2021,27.850 €,75.250 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/42e03b32-4ae1-4092-a276-3031ab16d124?rule=hw396_70,bueno
TESLA - MODEL Y,2023,39.990 €,17.259 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/38a754f2-9eb6-445c-8961-6d808a0caebd?rule=hw396_70,bueno
TESLA - MODEL S,2017,17.000 €,360.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d81549b9-9538-47f5-97f8-4789850b8e38?rule=hw396_70,malo
TESLA - MODEL Y,2023,39.990 €,17.259 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4944df5d-3faf-4641-a4a4-f6a0b6a1c2b1?rule=hw396_70,bueno
TESLA - MODEL 3,2020,27.500 €,21.932 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3455328e-38c7-4cac-947f-cf2357b390e2?rule=hw396_70,bueno
TESLA - MODEL 3,2020,21.900 €,114.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e6f138bd-a303-42ce-b188-70da59cedc1b?rule=hw396_70,malo
TESLA - MODEL S,2017,29.500 €,220.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/391e4781-2354-4f60-8c1c-80adffc15fa3?rule=hw396_70,neutral
TESLA - MODEL X,2019,34.999 €,95.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/38f59b1e-1c68-4e0a-9ee7-763fc36f84bd?rule=hw396_70,bueno
TESLA - MODEL S,2019,28.990 €,117.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/712acc26-89e8-42b0-bdef-59827b73161c?rule=hw396_70,bueno
TESLA - MODEL S,2018,27.990 €,108.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/25bf7680-8d34-45ce-9e6f-65db1d44bd7c?rule=hw396_70,malo
TESLA - MODEL X,2019,35.999 €,158.030 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/36d18fd1-3803-4f15-a8f3-55eb62e5e3ce?rule=hw396_70,bueno
TESLA - MODEL S,2017,22.000 €,245.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/16261812-3936-453a-bda7-6ed3f10ce5c3?rule=hw396_70,malo
TESLA - MODEL S,2019,46.500 €,37.500 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3171dbb7-f0fd-4e0c-ab85-964c2ba5b319?rule=hw396_70,bueno
TESLA - MODEL X,2019,39.899 €,120.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/dc1c12fc-b6fb-4ea7-bcc8-b30bac5d103a?rule=hw396_70,malo
TESLA - MODEL X,2017,34.990 €,79.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/82a4b288-af14-42f6-942d-b792b0058e7f?rule=hw396_70,malo
TESLA - MODEL S,2019,28.990 €,117.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a3f80264-7cea-4b4f-b9ea-ba14564fd51a?rule=hw396_70,malo
TESLA - MODEL X,2017,39.990 €,149.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f5d89876-6ce6-4793-b633-c73056170b8e?rule=hw396_70,malo
TESLA - MODEL X,2017,35.000 €,74.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1675cca1-ba36-4bc4-841d-7e3e2eea58b1?rule=hw396_70,neutral
TESLA - MODEL S,2018,23.900 €,159.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c2defbf9-cb2a-4a2b-9a6d-1055b9d5a2e5?rule=hw396_70,bueno
TESLA - MODEL 3,2020,20.490 €,109.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/cfdf6bd8-3416-4c19-9d5b-10db3a4356f1?rule=hw396_70,bueno
TESLA - MODEL X,2019,42.000 €,188.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fe1ff573-d0d1-4ce4-9fdb-854c5f1d61f7?rule=hw396_70,bueno
TESLA - MODEL S,2018,34.510 €,96.553 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e719b3f6-5a9a-403f-8eb2-95fe79f1ebab?rule=hw396_70,bueno
TESLA - MODEL X,2017,32.950 €,96.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/475ab73e-a299-4084-b183-3798c7b8c4fe?rule=hw396_70,bueno
TESLA - MODEL S,2017,25.995 €,70.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d807debc-f193-414a-9a05-ac0506471852?rule=hw396_70,bueno
TESLA - MODEL 3,2019,22.500 €,160.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3e500ce3-7db8-4888-a789-aa4bac919426?rule=hw396_70,bueno
TESLA - MODEL S,2014,22.990 €,139.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f9fb482f-7e82-4d91-9da8-26bd252a6af0?rule=hw396_70,bueno
TESLA - MODEL S,2017,29.999 €,225.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a53e8556-9860-4fba-b33e-98bdae75e311?rule=hw396_70,bueno
TESLA - MODEL S,2018,36.450 €,155.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/69e3e23d-663d-4469-8071-fd7cbe8c1402?rule=hw396_70,bueno
TESLA - MODEL 3,2024,49.500 €,9.520 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b12237ef-d451-472b-adcc-8999422e2d39?rule=hw396_70,bueno
TESLA - MODEL S,2017,24.995 €,114.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4ff8aa88-f9c9-44ea-b818-1c93b091899a?rule=hw396_70,bueno
TESLA - MODEL X,2019,40.800 €,78.012 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2c8728b1-01b6-4a4a-89bf-7dd61ae77396?rule=hw396_70,bueno
TESLA - MODEL S,2014,23.250 €,120.459 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/bf540c7f-340b-4468-baee-b9ad878643b1?rule=hw396_70,neutral
TESLA - MODEL X,2020,51.990 €,101.000 kms,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4835dfe7-e582-4a0f-a78f-bab08aab2f7f?rule=hw396_70,bueno
